DATE,WEB_NAME,NETWORK,DEVICE_TYPE,OPERATING_SYSTEM,GENDER,AGE_GROUP,KRAJ,IMPRESSIONS,CLICKS,CONVERSIONS,CONVERSION_VALUE,MONEY
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Středočeský kraj,34,0,0,0.0,0.55
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Jihočeský kraj,62,0,0,0.0,1.01
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Plzeňský kraj,8,0,0,0.0,0.13
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Karlovarský kraj,67,0,0,0.0,1.09
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Ústecký kraj,7,0,0,0.0,0.11
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Liberecký kraj,23,0,0,0.0,0.37
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Královéhradecký kraj,38,0,0,0.0,0.62
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Pardubický kraj,24,0,0,0.0,0.39
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Kraj Vysočina,10,0,0,0.0,0.16
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Jihomoravský kraj,6,0,0,0.0,0.1
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Olomoucký kraj,8,0,0,0.0,0.13
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Zlínský kraj,17,0,0,0.0,0.28
2026-08-03,Poštovna.cz,context,Tablet,,Žena,60+,Moravskoslezský kraj,19,0,0,0.0,0.31
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Ústecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,ChromeOS,Žena,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Ústecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,macOS,Neznámý,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Karlovarský kraj,2,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Liberecký kraj,2,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-03,ProTety.cz,context,Desktop,Android,Muž,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Hlavní město Praha,19,0,0,0.0,0.22
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Středočeský kraj,3,0,0,0.0,0.04
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Jihočeský kraj,5,0,0,0.0,0.06
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Plzeňský kraj,10,0,0,0.0,0.12
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Karlovarský kraj,26,1,0,0.0,0.31
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Ústecký kraj,10,0,0,0.0,0.12
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Liberecký kraj,3,0,0,0.0,0.04
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Královéhradecký kraj,41,0,0,0.0,0.48
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Pardubický kraj,64,0,0,0.0,0.76
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Kraj Vysočina,1,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Jihomoravský kraj,39,1,0,0.0,0.46
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Olomoucký kraj,1,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Zlínský kraj,27,0,0,0.0,0.32
2026-08-04,Aktualitky.cz,context,Tv,,Muž,Neznámý,Moravskoslezský kraj,7,0,0,0.0,0.08
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Ústecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Liberecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Pardubický kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Zlínský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Mobile,Android,Muž,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Hlavní město Praha,6168,32,1,0.0,130.62
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Středočeský kraj,5386,26,0,0.0,114.06
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Jihočeský kraj,367,0,0,0.0,7.77
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Plzeňský kraj,463,0,0,0.0,9.81
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Karlovarský kraj,2375,20,0,0.0,50.3
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Ústecký kraj,2200,14,0,0.0,46.59
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Liberecký kraj,40,1,0,0.0,0.85
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Královéhradecký kraj,258,1,0,0.0,5.46
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Pardubický kraj,2046,11,0,0.0,43.33
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Kraj Vysočina,1538,6,0,0.0,32.57
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Jihomoravský kraj,3963,29,1,0.0,83.93
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Olomoucký kraj,672,1,0,0.0,14.23
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Zlínský kraj,13542,82,1,0.0,286.78
2026-08-04,Aktualitky.cz,context,Tablet,iPadOS,Žena,60+,Moravskoslezský kraj,735,1,0,0.0,15.57
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Hlavní město Praha,7,0,0,0.0,0.03
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Středočeský kraj,6,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Jihočeský kraj,5,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Plzeňský kraj,2,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Ústecký kraj,9,0,0,0.0,0.03
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Liberecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Královéhradecký kraj,3,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Pardubický kraj,2,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Kraj Vysočina,9,0,0,0.0,0.03
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Jihomoravský kraj,3,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Olomoucký kraj,5,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Zlínský kraj,12,0,0,0.0,0.04
2026-08-04,Aktualitky.cz,context,MediaHub,Android,Muž,40 - 59,Moravskoslezský kraj,6,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Ústecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Liberecký kraj,2,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Pardubický kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Zlínský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,SmartPhone,Windows,Žena,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Středočeský kraj,8,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Jihočeský kraj,2,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Plzeňský kraj,6,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Karlovarský kraj,2,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Ústecký kraj,2,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Liberecký kraj,7,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Královéhradecký kraj,9,0,0,0.0,0.03
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Pardubický kraj,6,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Kraj Vysočina,5,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Jihomoravský kraj,15,0,0,0.0,0.05
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Olomoucký kraj,4,0,0,0.0,0.01
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Zlínský kraj,5,0,0,0.0,0.02
2026-08-04,Aktualitky.cz,context,Tablet,,Žena,25 - 39,Moravskoslezský kraj,12,0,0,0.0,0.04
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Hlavní město Praha,1341,1,0,0.0,5.05
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Středočeský kraj,1216,0,0,0.0,4.58
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Jihočeský kraj,100,0,0,0.0,0.38
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Plzeňský kraj,1856,4,0,0.0,6.98
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Karlovarský kraj,892,2,0,0.0,3.36
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Ústecký kraj,274,0,0,0.0,1.03
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Liberecký kraj,711,1,0,0.0,2.68
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Královéhradecký kraj,2040,2,0,0.0,7.68
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Pardubický kraj,2005,1,0,0.0,7.54
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Kraj Vysočina,820,0,0,0.0,3.09
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Jihomoravský kraj,1750,2,0,0.0,6.59
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Olomoucký kraj,65,0,0,0.0,0.24
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Zlínský kraj,2381,2,0,0.0,8.96
2026-08-04,Baráky.cz,context,SmartPhone,Android,Neznámý,Neznámý,Moravskoslezský kraj,895,2,0,0.0,3.37
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tv,Tizen,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Hlavní město Praha,5,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Jihočeský kraj,6,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Plzeňský kraj,6,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Karlovarský kraj,9,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Ústecký kraj,2,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Královéhradecký kraj,8,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Pardubický kraj,10,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Jihomoravský kraj,5,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Olomoucký kraj,7,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Zlínský kraj,5,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Desktop,ChromeOS,Neznámý,Neznámý,Moravskoslezský kraj,4,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Středočeský kraj,2,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Jihočeský kraj,10,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Karlovarský kraj,2,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Ústecký kraj,4,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Liberecký kraj,2,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Královéhradecký kraj,4,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Pardubický kraj,8,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Jihomoravský kraj,11,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Olomoucký kraj,4,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-08-04,Baráky.cz,context,Tablet,,Muž,25 - 39,Moravskoslezský kraj,3,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,Windows,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Hlavní město Praha,97,0,0,0.0,1.78
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Středočeský kraj,61,0,0,0.0,1.12
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Jihočeský kraj,63,0,0,0.0,1.16
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Plzeňský kraj,85,1,0,0.0,1.56
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Karlovarský kraj,28,0,0,0.0,0.51
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Ústecký kraj,11,0,0,0.0,0.2
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Liberecký kraj,2,0,0,0.0,0.04
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Královéhradecký kraj,36,0,0,0.0,0.66
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Pardubický kraj,52,0,0,0.0,0.95
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Kraj Vysočina,25,0,0,0.0,0.46
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Jihomoravský kraj,57,0,0,0.0,1.05
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Olomoucký kraj,23,0,0,0.0,0.42
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Zlínský kraj,64,1,0,0.0,1.17
2026-08-04,Blogeria.cz,context,Tablet,,Žena,40 - 59,Moravskoslezský kraj,37,0,0,0.0,0.68
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Hlavní město Praha,5,0,0,0.0,0.0
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Středočeský kraj,44,0,0,0.0,0.03
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Jihočeský kraj,12,0,0,0.0,0.01
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Plzeňský kraj,9,0,0,0.0,0.01
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Karlovarský kraj,17,0,0,0.0,0.01
2026-08-04,Drbárna.cz,context,Desktop,ChromeOS,Muž,Neznámý,Ústecký kraj,2,0,0,0.0,0.0
